ros_time_s,Imu_Error_yaw
1762172727.2342,-1.8828
1762172727.3867,-1.8708
1762172727.5650,-1.8588
1762172727.7196,-1.8468
1762172727.8740,-1.8468
1762172728.0518,-1.8370
1762172728.2055,-1.8250
1762172728.3603,-1.8130
1762172728.5199,-1.8010
1762172728.6875,-1.8010
1762172728.8472,-1.7879
1762172729.0271,-1.7748
1762172729.1704,-1.7628
1762172729.3319,-1.7508
1762172729.5081,-1.7410
1762172729.6630,-1.7410
1762172729.8413,-1.7301
1762172729.9958,-1.7159
1762172730.1488,-1.7082
1762172730.3273,-1.6995
1762172730.4825,-1.6995
1762172730.6607,-1.6919
1762172730.8146,-1.6831
1762172730.9684,-1.6744
1762172731.1322,-1.6657
1762172731.2950,-1.6657
1762172731.4675,-1.6548
1762172731.6390,-1.6472
1762172731.7939,-1.6406
1762172731.9671,-1.6341
1762172732.1170,-1.6253
1762172732.2951,-1.6253
1762172732.4498,-1.6166
1762172732.6060,-1.6079
1762172732.7840,-1.5981
1762172732.9398,-1.5883
1762172733.1163,-1.5883
1762172733.2708,-1.5762
1762172733.4242,-1.5664
1762172733.6034,-1.5577
1762172733.7575,-1.5479
1762172733.9356,-1.5348
1762172734.0900,-1.5348
1762172734.2458,-1.5239
1762172734.4222,-1.5141
