ros_time_s,Vel_Des
1762172597.1470,9.0300
1762172597.1983,9.0300
1762172597.2586,11.6800
1762172597.2976,11.6800
1762172597.3472,11.6800
1762172597.4042,8.1000
1762172597.4473,8.1000
1762172597.4976,8.1000
1762172597.5573,11.8900
1762172597.5973,11.8900
1762172597.6472,11.8900
1762172597.7054,-8.1100
1762172597.7469,-11.8900
1762172597.7972,-11.8900
1762172597.8472,-11.8900
1762172597.9083,-11.8800
1762172597.9473,-11.8800
1762172597.9966,-11.8800
1762172598.0588,-11.7500
1762172598.0972,-11.7500
1762172598.1476,-11.7500
1762172598.2078,-12.9000
1762172598.2470,-12.9000
1762172598.2974,-12.9000
1762172598.3565,-15.3000
1762172598.3964,-15.3000
1762172598.4465,-15.3000
1762172598.4968,-15.3000
1762172598.5546,-29.7000
1762172598.5974,-29.7000
1762172598.6475,-29.7000
1762172598.7091,-19.8700
1762172598.7469,-19.8700
1762172598.7972,-19.8700
1762172598.8470,-19.8700
1762172598.9090,-11.6800
1762172598.9482,-11.6800
1762172598.9976,-11.6800
1762172599.0579,-11.9000
1762172599.0970,-11.9000
1762172599.1474,-11.9000
1762172599.2081,8.1000
1762172599.2471,8.5800
1762172599.2975,8.5800
1762172599.3584,10.0500
1762172599.3982,10.0500
1762172599.4477,10.0500
1762172599.5061,11.7300
1762172599.5479,11.7300
1762172599.5978,11.7300
1762172599.6474,11.7300
1762172599.7059,11.6900
1762172599.7473,11.6900
1762172599.7976,11.6900
1762172599.8574,11.8200
1762172599.8964,11.8200
1762172599.9473,11.8200
1762172600.0078,12.3700
1762172600.0472,12.3700
1762172600.0974,12.3700
1762172600.1474,12.3700
1762172600.2089,15.4900
1762172600.2471,15.4900
1762172600.2968,15.4900
1762172600.3575,18.0000
1762172600.3971,18.0000
1762172600.4474,18.0000
1762172600.5061,11.7400
1762172600.5478,11.7400
1762172600.5979,11.7400
1762172600.6477,11.7400
1762172600.7083,18.5600
1762172600.7474,18.5600
1762172600.7977,18.5600
1762172600.8539,11.8900
1762172600.8967,11.8900
1762172600.9475,11.8900
1762172601.0082,-8.1100
1762172601.0473,-11.7900
1762172601.0975,-11.7900
1762172601.1569,8.2100
1762172601.1977,12.5700
1762172601.2476,12.5700
1762172601.2979,12.5700
1762172601.3599,-7.4300
1762172601.3969,-13.7900
1762172601.4473,-13.7900
1762172601.5062,-10.1800
1762172601.5466,-10.1800
1762172601.5960,-10.1800
1762172601.6561,9.8200
1762172601.6969,11.9300
1762172601.7474,11.9300
1762172601.8074,15.1500
1762172601.8474,15.1500
1762172601.8977,15.1500
1762172601.9475,15.1500
1762172602.0080,6.6500
1762172602.0460,6.6500
1762172602.0975,6.6500
1762172602.1537,9.9900
1762172602.1977,9.9900
1762172602.2474,9.9900
1762172602.3072,-9.2000
1762172602.3474,-9.2000
1762172602.3974,-9.2000
1762172602.4476,-9.2000
1762172602.5087,-11.7100
1762172602.5475,-11.7100
1762172602.5977,-11.7100
1762172602.6586,-11.7800
1762172602.6963,-11.7800
1762172602.7473,-11.7800
1762172602.8079,7.4100
1762172602.8474,7.4100
1762172602.8975,7.4100
1762172602.9581,13.7800
1762172602.9972,13.7800
1762172603.0473,13.7800
1762172603.0974,13.7800
1762172603.1552,11.7300
1762172603.1965,11.7300
1762172603.2464,11.7300
1762172603.3063,8.3900
1762172603.3467,8.3900
1762172603.3974,8.3900
1762172603.4602,14.7000
1762172603.4977,14.7000
1762172603.5469,14.7000
1762172603.5975,14.7000
1762172603.6543,11.7200
1762172603.6971,11.7200
1762172603.7475,11.7200
1762172603.8074,-8.2800
1762172603.8470,-11.6800
1762172603.8968,-11.6800
1762172603.9560,8.3200
1762172603.9976,11.4300
1762172604.0474,11.4300
1762172604.1071,4.2000
1762172604.1474,4.2000
1762172604.1980,4.2000
1762172604.2564,-11.8300
1762172604.2986,-11.8300
1762172604.3477,-11.8300
1762172604.3978,-11.8300
1762172604.4572,8.1700
1762172604.4977,11.6900
1762172604.5478,11.6900
1762172604.6079,-1.7900
1762172604.6474,-1.7900
1762172604.6970,-1.7900
1762172604.7575,-8.6700
1762172604.7978,-8.6700
1762172604.8474,-8.6700
1762172604.8976,-8.6700
1762172604.9579,-8.7100
1762172604.9971,-8.7100
1762172605.0472,-8.7100
1762172605.1092,-12.8500
1762172605.1468,-12.8500
1762172605.1973,-12.8500
1762172605.2574,7.1500
1762172605.2973,18.6900
1762172605.3471,18.6900
1762172605.3982,18.6900
1762172605.4571,-0.9500
1762172605.4975,-0.9500
1762172605.5473,-0.9500
1762172605.6082,9.2600
1762172605.6473,9.2600
1762172605.6972,9.2600
1762172605.7578,10.6400
1762172605.7977,10.6400
1762172605.8470,10.6400
1762172605.9054,9.5300
1762172605.9475,9.5300
1762172605.9978,9.5300
1762172606.0476,9.5300
1762172606.1082,-9.8400
1762172606.1472,-9.8400
1762172606.1976,-9.8400
1762172606.2585,10.1600
1762172606.2969,11.6600
1762172606.3474,11.6600
1762172606.4103,13.4100
1762172606.4472,13.4100
1762172606.4976,13.4100
1762172606.5583,11.1400
1762172606.5976,11.1400
1762172606.6475,11.1400
1762172606.6976,11.1400
1762172606.7584,5.9700
1762172606.7975,5.9700
1762172606.8483,5.9700
1762172606.9098,16.2800
1762172606.9472,16.2800
1762172606.9957,16.2800
1762172607.0573,11.6800
1762172607.0982,11.6800
1762172607.1466,11.6800
1762172607.2087,2.1100
1762172607.2473,2.1100
1762172607.2982,2.1100
1762172607.3480,2.1100
1762172607.4077,10.2800
1762172607.4477,10.2800
1762172607.4976,10.2800
1762172607.5590,-9.7200
1762172607.5974,-11.7300
1762172607.6466,-11.7300
1762172607.7084,-9.3200
1762172607.7479,-9.3200
1762172607.7978,-9.3200
1762172607.8475,-9.3200
1762172607.9095,10.6800
1762172607.9474,11.7000
1762172607.9976,11.7000
1762172608.0558,-8.3000
1762172608.0971,-11.8200
1762172608.1474,-11.8200
1762172608.2085,-11.7600
1762172608.2471,-11.7600
1762172608.2976,-11.7600
1762172608.3572,-11.7900
1762172608.3985,-11.7900
1762172608.4477,-11.7900
1762172608.5075,-12.9200
1762172608.5479,-12.9200
1762172608.5975,-12.9200
1762172608.6477,-12.9200
1762172608.7084,7.0800
1762172608.7474,13.7900
1762172608.7979,13.7900
1762172608.8596,17.5000
1762172608.8974,17.5000
1762172608.9477,17.5000
1762172608.9978,17.5000
1762172609.0583,15.2200
1762172609.0972,15.2200
1762172609.1473,15.2200
1762172609.2084,-4.7800
1762172609.2473,-11.2700
1762172609.2966,-11.2700
1762172609.3603,8.7300
1762172609.3973,12.6100
1762172609.4472,12.6100
1762172609.5088,-7.3900
1762172609.5473,-10.3000
1762172609.5975,-10.3000
1762172609.6471,-10.3000
1762172609.7092,9.7000
1762172609.7472,11.6800
1762172609.7976,11.6800
1762172609.8548,-8.3200
1762172609.8976,-13.0500
1762172609.9473,-13.0500
1762172610.0103,-5.4300
1762172610.0473,-5.4300
1762172610.0986,-5.4300
1762172610.1590,13.0000
1762172610.1972,13.0000
1762172610.2469,13.0000
1762172610.3092,12.1300
1762172610.3474,12.1300
1762172610.3974,12.1300
1762172610.4473,12.1300
1762172610.5092,11.9000
1762172610.5473,11.9000
1762172610.5974,11.9000
1762172610.6576,-8.1000
1762172610.6971,-8.8900
1762172610.7470,-8.8900
1762172610.8064,-11.6000
1762172610.8464,-11.6000
1762172610.8974,-11.6000
1762172610.9567,8.4000
1762172610.9966,9.5100
1762172611.0469,9.5100
1762172611.0981,9.5100
1762172611.1589,11.9000
1762172611.1971,11.9000
1762172611.2476,11.9000
1762172611.3039,6.2000
1762172611.3476,6.2000
1762172611.3977,6.2000
1762172611.4578,10.9500
1762172611.4975,10.9500
1762172611.5474,10.9500
1762172611.5978,10.9500
1762172611.6586,-7.8500
1762172611.6976,-7.8500
1762172611.7472,-7.8500
1762172611.8096,11.6700
1762172611.8467,11.6700
1762172611.8974,11.6700
1762172611.9546,11.8200
1762172611.9975,11.8200
1762172612.0476,11.8200
1762172612.1083,-8.1800
1762172612.1480,-11.9100
1762172612.1981,-11.9100
1762172612.2476,-11.9100
1762172612.3086,8.0900
1762172612.3469,9.9900
1762172612.3975,9.9900
1762172612.4571,-10.0100
1762172612.4969,-11.9000
1762172612.5467,-11.9000
1762172612.6083,-10.4700
1762172612.6474,-10.4700
1762172612.6977,-10.4700
1762172612.7579,-10.4000
1762172612.7975,-10.4000
1762172612.8469,-10.4000
1762172612.9077,-0.0500
1762172612.9472,-0.0500
1762172612.9974,-0.0500
1762172613.0480,-0.0500
1762172613.1097,-13.9800
1762172613.1475,-13.9800
1762172613.1976,-13.9800
1762172613.2548,-11.7700
1762172613.2965,-11.7700
1762172613.3474,-11.7700
1762172613.3978,-11.7700
1762172613.4593,-11.8100
1762172613.4974,-11.8100
1762172613.5469,-11.8100
1762172613.6095,8.1900
1762172613.6471,8.6600
1762172613.6976,8.6600
1762172613.7583,-11.3400
1762172613.7968,-11.9400
1762172613.8469,-11.9400
1762172613.9096,8.0600
1762172613.9475,12.2600
1762172613.9979,12.2600
1762172614.0469,12.2600
1762172614.1098,17.1800
1762172614.1475,17.1800
1762172614.1975,17.1800
1762172614.2606,27.7800
1762172614.2965,27.7800
1762172614.3471,27.7800
1762172614.4084,20.0400
1762172614.4468,20.0400
1762172614.4972,20.0400
1762172614.5540,25.9800
1762172614.5975,25.9800
1762172614.6477,25.9800
1762172614.6981,25.9800
1762172614.7587,22.8100
1762172614.7967,22.8100
1762172614.8472,22.8100
1762172614.9086,24.3200
1762172614.9466,24.3200
1762172614.9973,24.3200
1762172615.0573,35.9000
1762172615.0970,35.9000
1762172615.1470,35.9000
1762172615.1979,35.9000
1762172615.2612,29.4800
1762172615.2975,29.4800
1762172615.3479,29.4800
1762172615.4085,22.1000
1762172615.4477,22.1000
1762172615.4973,22.1000
1762172615.5563,17.2200
1762172615.5967,17.2200
1762172615.6472,17.2200
1762172615.7076,11.7200
1762172615.7472,11.7200
1762172615.7978,11.7200
1762172615.8476,11.7200
1762172615.9084,10.8000
1762172615.9471,10.8000
1762172615.9976,10.8000
1762172616.0593,15.7800
1762172616.0977,15.7800
1762172616.1473,15.7800
1762172616.2076,9.7300
1762172616.2470,9.7300
1762172616.2979,9.7300
1762172616.3557,15.3900
1762172616.3976,15.3900
1762172616.4481,15.3900
1762172616.4979,15.3900
1762172616.5588,14.7100
1762172616.5977,14.7100
1762172616.6474,14.7100
1762172616.7059,13.1400
1762172616.7473,13.1400
1762172616.7978,13.1400
1762172616.8585,-6.7300
1762172616.8981,-6.7300
1762172616.9483,-6.7300
1762172617.0085,13.2700
1762172617.0468,15.0200
1762172617.0972,15.0200
1762172617.1539,11.9200
1762172617.1976,11.9200
1762172617.2475,11.9200
1762172617.2977,11.9200
1762172617.3584,10.0700
1762172617.3976,10.0700
1762172617.4480,10.0700
1762172617.5080,9.2900
1762172617.5475,9.2900
1762172617.5981,9.2900
1762172617.6599,-10.7100
1762172617.6979,-16.7000
1762172617.7480,-16.7000
1762172617.7983,-16.7000
1762172617.8576,-7.5600
1762172617.8974,-7.5600
1762172617.9470,-7.5600
1762172618.0042,11.3900
1762172618.0470,11.3900
1762172618.0977,11.3900
1762172618.1582,-8.6100
1762172618.1971,-11.9000
1762172618.2466,-11.9000
1762172618.3032,-11.8200
1762172618.3473,-11.8200
1762172618.3976,-11.8200
1762172618.4484,-11.8200
1762172618.5047,7.8100
1762172618.5476,7.8100
1762172618.5980,7.8100
1762172618.6546,-11.7500
1762172618.6972,-11.7500
1762172618.7477,-11.7500
1762172618.8098,8.2500
1762172618.8477,12.1600
1762172618.8988,12.1600
1762172618.9568,7.2300
1762172618.9975,7.2300
1762172619.0473,7.2300
1762172619.0975,7.2300
1762172619.1596,18.1600
1762172619.1966,18.1600
1762172619.2476,18.1600
1762172619.3097,12.4600
1762172619.3477,12.4600
1762172619.3984,12.4600
1762172619.4592,11.8600
1762172619.4980,11.8600
1762172619.5475,11.8600
1762172619.6124,-8.1400
1762172619.6481,-11.7600
1762172619.6982,-11.7600
1762172619.7482,-11.7600
1762172619.8086,3.4500
1762172619.8480,3.4500
1762172619.8983,3.4500
1762172619.9595,4.2300
1762172619.9971,4.2300
1762172620.0469,4.2300
1762172620.1093,-13.7900
1762172620.1471,-13.7900
1762172620.1997,-13.7900
1762172620.2581,6.2100
1762172620.2975,11.2100
